PROFILE_CODE,PROFILE_TYPE,ORGANIC_MATTER_to_ORGANIC_CARBON_RATIO,TOGVOC,CATEGORY_LEVEL_1_Generation_Mechanism,CATEGORY_LEVEL_2_Sector_Equipment
95249,GAS,,2.34885478,Volatilization,Oil And Gas; Well
95250,GAS,,46.02776337,Volatilization,Oil And Gas; Well
95251,GAS,,2.852010965,Volatilization,Oil And Gas; Well
95252,GAS,,4.63801527,Volatilization,Oil And Gas; Well
95253,GAS,,6.02128315,Volatilization,Oil And Gas; Well
95254,GAS,,9.109770775,Volatilization,Oil And Gas; Well
95255,GAS,,316.1364746,Volatilization,Oil And Gas; Well
95256,GAS,,127.1424789,Volatilization,Oil And Gas; Well
95257,GAS,,7515.904785,Volatilization,Oil And Gas; Well
95258,GAS,,9.323701859,Volatilization,Oil And Gas; Well
95259,GAS,,2.49551034,Volatilization,Oil And Gas; Well
95260,GAS,,13.01016235,Volatilization,Oil And Gas; Well
95261,GAS,,4.037979126,Volatilization,Oil And Gas; Separator
95262,GAS,,207.8435211,Volatilization,Oil And Gas; Separator
95263,GAS,,5.264251709,Volatilization,Oil And Gas; Well
95264,GAS,,8.276967049,Volatilization,Oil And Gas; Well
95265,GAS,,,Volatilization,Oil And Gas; Tank
95266,GAS,,470.9678345,Volatilization,Oil And Gas; Well
95267,GAS,,3.909493685,Volatilization,Oil And Gas; Well
95268,GAS,,5.70396328,Volatilization,Oil And Gas; Well
95269,GAS,,19.07959557,Volatilization,Oil And Gas; Tank
95270,GAS,,126.8506317,Volatilization,Oil And Gas; Well
95271,GAS,,21.64888382,Volatilization,Oil And Gas; Well
95272,GAS,,4.956594467,Volatilization,Oil And Gas; Well
95273,GAS,,1022.198914,Volatilization,Oil And Gas; Separator
95274,GAS,,241.8055115,Volatilization,Oil And Gas; Well
95275,GAS,,387.285553,Volatilization,Oil And Gas; Well
95276,GAS,,3.757593632,Volatilization,Oil And Gas; Well
95277,GAS,,1.925129771,Volatilization,Oil And Gas; Well
95278,GAS,,2.867359161,Volatilization,Oil And Gas; Well
95279,GAS,,9.205264091,Volatilization,Oil And Gas; Well
95280,GAS,,6.461465359,Volatilization,Oil And Gas; Well
95281,GAS,,,Volatilization,Oil And Gas; Separator
95282,GAS,,1.550692677,Volatilization,Oil And Gas; Well
95283,GAS,,5.509103298,Volatilization,Oil And Gas; Well
95284,GAS,,5.36398077,Volatilization,Oil And Gas; Separator
95285,GAS,,9.576889038,Volatilization,Oil And Gas; Well
95286,GAS,,289.526123,Volatilization,Oil And Gas; Well
95287,GAS,,339.1271362,Volatilization,Oil And Gas; Well
95288,GAS,,714.4468384,Volatilization,Oil And Gas; Well
95289,GAS,,17.84471321,Volatilization,Oil And Gas; Well
95290,GAS,,348.8234558,Volatilization,Oil And Gas; Well
95291,GAS,,441.5545349,Volatilization,Oil And Gas; Well
95292,GAS,,349.6109009,Volatilization,Oil And Gas; Well
95293,GAS,,38.52677536,Volatilization,Oil And Gas; Tank
95294,GAS,,3.290360212,Volatilization,Oil And Gas; Separator
95295,GAS,,2.871350765,Volatilization,Oil And Gas; Well
95296,GAS,,2.902359486,Volatilization,Oil And Gas; Well
95297,GAS,,534.7696533,Volatilization,Oil And Gas; Well
95298,GAS,,1182.459839,Volatilization,Oil And Gas; Well
95299,GAS,,8.64345932,Volatilization,Oil And Gas; Well
95300,GAS,,2.201614857,Volatilization,Oil And Gas; Well
95301,GAS,,29.40849686,Volatilization,Oil And Gas; Well
95302,GAS,,9.237051964,Volatilization,Oil And Gas; Well
95303,GAS,,25.53009224,Volatilization,Oil And Gas; Well
95304,GAS,,114.7882919,Volatilization,Oil And Gas; Well
95305,GAS,,649.2028198,Volatilization,Oil And Gas; Well
95306,GAS,,3.789501905,Volatilization,Oil And Gas; Well
95307,GAS,,2.494057894,Volatilization,Oil And Gas; Well
95308,GAS,,9.317214966,Volatilization,Oil And Gas; Separator
95309,GAS,,1743.743896,Volatilization,Oil And Gas; Separator
95310,GAS,,2.154371262,Volatilization,Oil And Gas; Well
95311,GAS,,2.575879574,Volatilization,Oil And Gas; Well
95312,GAS,,1.842324495,Volatilization,Oil And Gas; Well
95313,GAS,,4.296609402,Volatilization,Oil And Gas; Well
95314,GAS,,23.82259941,Volatilization,Oil And Gas; Separator
95315,GAS,,5469.463867,Volatilization,Oil And Gas; Well
95316,GAS,,3.425615549,Volatilization,Oil And Gas; Well
95317,GAS,,4.075348854,Volatilization,Oil And Gas; Well
95318,GAS,,4.624237061,Volatilization,Oil And Gas; Well
95319,GAS,,3.489703417,Volatilization,Oil And Gas; Well
95320,GAS,,,Combustion,Mobile; Onroad
95321,GAS,,,Combustion,Mobile; Onroad
95322,GAS,,,Combustion,Mobile; Onroad
95323,GAS,,,Combustion,Mobile; Onroad
95324,GAS,,,Combustion,Mobile; Onroad
95325,GAS,,1.101620436,Volatilization,Chemical Manufacturing
95326,GAS,,,Volatilization,Pulp And Paper
95327,GAS,,1.020265579,Combustion,Mobile; Nonroad
95328,GAS,,1.021155834,Combustion,Mobile; Nonroad
95329,GAS,,1.205764413,Combustion,Mobile; Nonroad
95330,GAS,,1.197135806,Combustion,Mobile; Nonroad
95331,GAS,,1.039051294,Combustion,Mobile; Nonroad
95331NEIHP,GAS,,1.052525878,Combustion,Mobile; Marine
95332,GAS,,1.094070196,Combustion,Mobile; Nonroad
95333,GAS,,1.09023273,Combustion,Mobile; Nonroad
95334,PM-AE6,1.25,,Combustion,Mobile; Onroad
95335,GAS,,,Combustion,Mobile; Onroad
95335a,GAS,,,Combustion,Mobile; Onroad
95336,GAS,,4.273478985,Volatilization,Oil And Gas; Well
95337,GAS,,3.583135366,Volatilization,Oil And Gas; Well
95338,GAS,,3.827148438,Volatilization,Oil And Gas; Well
95339,GAS,,4.541931152,Volatilization,Oil And Gas; Well
95340,GAS,,6.777998924,Volatilization,Oil And Gas; Well
95341,GAS,,6.448450565,Volatilization,Oil And Gas; Well
95342,GAS,,9.717657089,Volatilization,Oil And Gas; Well
95343,GAS,,7.83393383,Volatilization,Oil And Gas; Well
95344,GAS,,13.16546726,Volatilization,Oil And Gas; Well
95345,GAS,,8.71113205,Volatilization,Oil And Gas; Well
95346,GAS,,6.313475132,Volatilization,Oil And Gas; Well
95347,GAS,,2.327858448,Volatilization,Oil And Gas; Well
95348,GAS,,3.827148438,Volatilization,Oil And Gas; Well
95349,GAS,,17.64677811,Volatilization,Oil And Gas; Well
95350,GAS,,8.531702995,Volatilization,Oil And Gas; Well
95351,GAS,,2.188016415,Volatilization,Oil And Gas; Tank
95352,GAS,,1.134324431,Volatilization,Oil And Gas; Tank
95353,GAS,,1.212968588,Volatilization,Oil And Gas; Tank
95354,GAS,,1.303375244,Volatilization,Oil And Gas; Tank
95355,GAS,,1.488627672,Volatilization,Oil And Gas; Tank
95356,GAS,,1.671317577,Volatilization,Oil And Gas; Tank
95357,GAS,,1.80774498,Volatilization,Oil And Gas; Tank
95358,GAS,,2.546908617,Volatilization,Oil And Gas; Tank
95359,GAS,,1.438907981,Volatilization,Oil And Gas; Tank
95360,GAS,,1.344970465,Volatilization,Oil And Gas; Tank
95361,GAS,,1.061863661,Volatilization,Oil And Gas; Tank
95362,GAS,,2.277853489,Volatilization,Oil And Gas; Tank
95363,GAS,,1.686626554,Volatilization,Oil And Gas; Tank
95364,GAS,,2.687560081,Volatilization,Oil And Gas; Tank
95365,GAS,,1.425158501,Volatilization,Oil And Gas; Tank
95366,GAS,,1.443698764,Volatilization,Oil And Gas; Tank
95368,GAS,,1.346238375,Volatilization,Oil And Gas; Tank
95370,GAS,,1.320218682,Volatilization,Oil And Gas; Tank
95371,GAS,,1.376293898,Volatilization,Oil And Gas; Tank
95372,GAS,,1.278412819,Volatilization,Oil And Gas; Tank
95373,GAS,,1.280719995,Volatilization,Oil And Gas; Tank
95374,GAS,,1.33622098,Volatilization,Oil And Gas; Tank
95375,GAS,,1.210421681,Volatilization,Oil And Gas; Tank
95377,GAS,,1.602055192,Volatilization,Oil And Gas; Tank
95379,GAS,,1.437998772,Volatilization,Oil And Gas; Tank
95380,GAS,,1.514691949,Volatilization,Oil And Gas; Tank
95381,GAS,,1.172292233,Volatilization,Oil And Gas; Tank
95383,GAS,,1.122723937,Volatilization,Oil And Gas; Tank
95384,GAS,,1.376212597,Volatilization,Oil And Gas; Tank
95385,GAS,,1.233273506,Volatilization,Oil And Gas; Tank
95386,GAS,,1.212658048,Volatilization,Oil And Gas; Tank
95387,GAS,,1.242236257,Volatilization,Oil And Gas; Tank
95388,GAS,,1.199129581,Volatilization,Oil And Gas; Tank
95389,GAS,,1.199960351,Volatilization,Oil And Gas; Tank
95390,GAS,,1.209895492,Volatilization,Oil And Gas; Tank
95391,GAS,,1.488143563,Volatilization,Oil And Gas; Tank
95392,GAS,,1.281953096,Volatilization,Oil And Gas; Tank
95394,GAS,,1.360198498,Volatilization,Oil And Gas; Tank
95395,GAS,,1.463474274,Volatilization,Oil And Gas; Tank
95396,GAS,,1.242274523,Volatilization,Oil And Gas; Tank
95397,GAS,,1.8561939,Volatilization,Oil And Gas; Tank
95398,GAS,,1.32629478,Volatilization,Oil And Gas; Tank
95399,GAS,,1.770850897,Volatilization,Oil And Gas; Well
95400,GAS,,2.157117367,Volatilization,Oil And Gas; Tank
95401,GAS,,1.743349791,Volatilization,Oil And Gas; Separator
95402,GAS,,1.629623652,Volatilization,Oil And Gas; Vapor Recovery
95403,GAS,,62.66348267,Volatilization,Oil And Gas; Well
95404,GAS,,4.16894722,Volatilization,Oil And Gas; Well
95405,GAS,,10.07090282,Volatilization,Oil And Gas; Separator
95406,GAS,,38.28093719,Volatilization,Oil And Gas; Tank
95407,GAS,,2.654256821,Volatilization,Oil And Gas; Well
95408,GAS,,4.830408573,Volatilization,Oil And Gas; Tank
95409,GAS,,1.083057046,Volatilization,Oil And Gas; Dehydrator
95410,GAS,,1.698369741,Volatilization,Oil And Gas; Dehydrator
95411,GAS,,1.601339579,Volatilization,Oil And Gas; Dehydrator
95412,GAS,,1.148541927,Volatilization,Oil And Gas; Dehydrator
95413,GAS,,3.98241806,Volatilization,Oil And Gas; Dehydrator
95414,GAS,,1.101642728,Volatilization,Oil And Gas; Dehydrator
95415,GAS,,1.034349203,Volatilization,Oil And Gas; Dehydrator
95416,GAS,,1.066763043,Volatilization,Oil And Gas; Dehydrator
95417,GAS,,6.456002712,Volatilization,Oil And Gas
95418,GAS,,1.593725801,Volatilization,Oil And Gas; Tank
95419,GAS,,1.451071262,Volatilization,Oil And Gas; Tank
95420,GAS,,1.406417012,Volatilization,Oil And Gas; Dehydrator
95421,GAS,,1.130640864,Combustion,Biomass Burning; Prescribed Fire
95422,GAS,,1.135338068,Combustion,Biomass Burning; Prescribed Fire
95423,GAS,,1.143416882,Combustion,Biomass Burning; Prescribed Fire
95424,GAS,,1.164174438,Combustion,Biomass Burning; Prescribed Fire
95425,GAS,,1.12177217,Combustion,Biomass Burning; Wildfire
95426,GAS,,1.227596283,Combustion,Biomass Burning; Wildfire
95427,GAS,,1.046158314,Combustion,Biomass Burning; Wildfire
95428,GAS,,1.068332314,Combustion,Biomass Burning; Wildfire
95429,PM-AE6,1.399999976,,Combustion,Cooking; Charbroiling
95430,PM-AE6,1.399999976,,Combustion,Cooking; Charbroiling
95431,PM-AE6,1.399999976,,Combustion,Cooking; Charbroiling
95432,PM-AE6,1.399999976,,Combustion,Cooking; Charbroiling
95433,PM-AE6,1.399999976,,Dust,Mobile; Onroad
95434,PM-AE6,1.399999976,,Dust,Mobile; Onroad
95435,PM-AE6,1.399999976,,Dust,Mobile; Onroad
95436,PM-AE6,1.399999976,,Dust,Mobile; Onroad
95437,PM-AE6,1.399999976,,Dust,Mobile; Onroad
95438,PM-AE6,1.399999976,,Dust,Mobile; Onroad
95439,PM-AE6,1.399999976,,Dust,Mobile; Onroad
95440,PM-AE6,1.399999976,,Dust,Mobile; Onroad
95441,PM-AE6,1.399999976,,Dust,Mobile; Onroad
95442,PM-AE6,1.399999976,,Dust,Mobile; Onroad
95443,PM-AE6,1.399999976,,Dust,Mobile; Onroad
95444,PM-AE6,1.399999976,,Dust,Mobile; Onroad
95445,PM-AE6,1.399999976,,Dust,Mobile; Onroad
95446,PM-AE6,1.399999976,,Dust,Mobile; Onroad
95447,PM-AE6,1.399999976,,Dust,Mobile; Onroad
95448,PM-AE6,1.399999976,,Dust,Mobile; Onroad
95449,PM-AE6,1.399999976,,Dust,Mobile; Onroad
95450,PM-AE6,1.399999976,,Dust,Mobile; Onroad
95451,PM-AE6,1.399999976,,Dust,Mobile; Onroad
95452,PM-AE6,1.399999976,,Dust,Mobile; Onroad
95453,PM-AE6,1.399999976,,Dust,Mobile; Onroad
95454,PM-AE6,1.399999976,,Dust,Mobile; Onroad
95455,PM-AE6,1.399999976,,Dust,Mobile; Onroad
95456,PM-AE6,1.399999976,,Dust,Mobile; Onroad
95457,PM-AE6,1.399999976,,Dust,Mobile; Onroad
95458,PM-AE6,1.399999976,,Dust,Mobile; Onroad
95459,PM-AE6,1.399999976,,Dust,Mobile; Onroad
95460,PM-AE6,1.399999976,,Dust,Mobile; Onroad
95461,PM-AE6,1.399999976,,Dust,Mobile; Onroad
95462,PM-AE6,1.399999976,,Dust,Mobile; Onroad
95463,PM-AE6,1.700000048,,Combustion,Biomass Burning; Residential Wood Combustion; Fireplace
95464,PM-AE6,1.700000048,,Combustion,Biomass Burning; Residential Wood Combustion; Fireplace
95465,PM-AE6,1.700000048,,Combustion,Biomass Burning; Residential Wood Combustion; Woodstove
95466,PM-AE6,1.700000048,,Combustion,Biomass Burning; Residential Wood Combustion; Fireplace
95475,PM-AE6,1.399999976,,Combustion,Boiler; Process Heater; Engine
95476,GAS,,3.496505976,Volatilization,Oil And Gas; Well
95477,GAS,,2.238006592,Volatilization,Oil And Gas; Well
95478,GAS,,1.177360177,Volatilization,Oil And Gas; Tank
95479,GAS,,1.126371503,Volatilization,Oil And Gas; Tank
95480,GAS,,6.538633347,Volatilization,Oil And Gas; Well
95481,GAS,,2.98223424,Volatilization,Oil And Gas; Well
95482,GAS,,2.456240654,Volatilization,Oil And Gas; Well
95483,GAS,,1.168199301,Volatilization,Oil And Gas; Tank
95484,GAS,,1.468194246,Volatilization,Oil And Gas; Well
95485,GAS,,12.67660713,Volatilization,Oil And Gas; Well
95486,GAS,,1.325294971,Volatilization,Oil And Gas; Well
95487,GAS,,2.82626152,Volatilization,Oil And Gas; Well
95488,GAS,,2.410549879,Volatilization,Oil And Gas; Well
95489,GAS,,2.019140959,Volatilization,Oil And Gas; Well
95490,GAS,,6.721368313,Volatilization,Oil And Gas; Well
95491,GAS,,4.434468746,Volatilization,Oil And Gas; Well
95492,GAS,,2.296670914,Volatilization,Oil And Gas; Well
95493,GAS,,12.03273296,Volatilization,Oil And Gas; Well
95494,GAS,,17.16576576,Volatilization,Oil And Gas; Well
95495,GAS,,12.35951138,Volatilization,Oil And Gas; Well
95496,GAS,,1.618818879,Volatilization,Oil And Gas; Tank
95497,GAS,,14.21868324,Volatilization,Oil And Gas; Well
95498,GAS,,8.97862339,Volatilization,Oil And Gas; Well
95499,GAS,,1.833680987,Volatilization,Oil And Gas; Well
95508,GAS,,1.136391282,Volatilization,Consumer Products
95509,GAS,,1.187146187,Volatilization,Consumer Products
95510,GAS,,1.396024227,Volatilization,Consumer Products
95511,GAS,,1.012551546,Volatilization,Consumer Products
95512,GAS,,1.182721019,Volatilization,Consumer Products
95513,GAS,,1.088410139,Volatilization,Surface Coating; Architectural
95514,PM-AE6,1.399999976,,Combustion,Boiler
95515,PM-AE6,1.399999976,,Combustion,Boiler
95516,PM-AE6,1.399999976,,Combustion,Boiler
95517,PM-AE6,1.399999976,,Combustion,Boiler
95518,PM-AE6,1.399999976,,Combustion,Electric Generation; Boiler
95519,PM-AE6,1.399999976,,Dust,Road
95520,PM-AE6,1.399999976,,Dust,Urban
95521,PM-AE6,1.399999976,,Dust,Agriculture
95522,PM-AE6,1.399999976,,Dust,Road
95523,PM-AE6,1.399999976,,Dust,Road
95524,PM-AE6,1.399999976,,Dust,Urban
95525,PM-AE6,1.399999976,,Dust,Agriculture
95526,PM-AE6,1.399999976,,Dust,Road
95527,PM-AE6,1.399999976,,Dust,Road
95528,PM-AE6,1.399999976,,Dust,Urban
95529,PM-AE6,1.399999976,,Dust,Road
95530,PM-AE6,1.399999976,,Dust,Road
95531,PM-AE6,1.399999976,,Dust,Construction
95532,PM-AE6,1.399999976,,Dust,Agriculture
95533,PM-AE6,1.399999976,,Dust,Road
95534,PM-AE6,1.399999976,,Dust,Road
95535,PM-AE6,1.399999976,,Dust,Road
95536,GAS,,1.016659856,Volatilization,Oil And Gas; Pond
95537,GAS,,1.000964403,Volatilization,Oil And Gas; Pond
95538,GAS,,1.023496866,Volatilization,Oil And Gas; Pond
95539,GAS,,1.003306627,Volatilization,Oil And Gas; Pond
95540,GAS,,1.005355835,Volatilization,Oil And Gas; Pond
95541,GAS,,1.008695006,Volatilization,Oil And Gas; Pond
95542,GAS,,1.008798957,Volatilization,Oil And Gas; Pond
95543,GAS,,1.349601507,Volatilization,Oil And Gas; Pond
95544,GAS,,1.194346666,Volatilization,Oil And Gas; Pond
95545,GAS,,1.003681183,Volatilization,Oil And Gas; Pond
95546,GAS,,1.122134328,Volatilization,Oil And Gas; Pond
95547,GAS,,1.09750545,Volatilization,Oil And Gas; Pond
95548,GAS,,1.003652453,Volatilization,Oil And Gas; Pond
95549,GAS,,1.002846003,Volatilization,Oil And Gas; Pond
95550,GAS,,1.00306046,Volatilization,Oil And Gas; Pond
95551,GAS,,1.010488868,Volatilization,Oil And Gas; Pond
95552,GAS,,1.042113662,Volatilization,Oil And Gas; Pond
95553,GAS,,1.044796705,Volatilization,Oil And Gas; Pond
95554,GAS,,1.042096972,Volatilization,Oil And Gas; Pond
95555,GAS,,1,Volatilization,Oil And Gas; Pond
95556,GAS,,1.003008246,Volatilization,Oil And Gas; Pond
95557,GAS,,1.060937285,Volatilization,Oil And Gas; Pond
95558,GAS,,1,Volatilization,Oil And Gas; Pond
95559,GAS,,1,Volatilization,Oil And Gas; Pond
95560,GAS,,1.031121016,Volatilization,Oil And Gas; Pond
95561,GAS,,1,Volatilization,Oil And Gas; Pond
95562,GAS,,1.029226184,Volatilization,Oil And Gas; Pond
95563,GAS,,1,Volatilization,Oil And Gas; Pond
95564,GAS,,1.043915153,Volatilization,Oil And Gas; Pond
95565,GAS,,1.018910766,Volatilization,Oil And Gas; Pond
95566,GAS,,1.384181738,Volatilization,Oil And Gas; Pond
95567,GAS,,1,Volatilization,Oil And Gas; Pond
95568,GAS,,1.255995274,Volatilization,Oil And Gas; Pond
95569,GAS,,1.192953229,Volatilization,Oil And Gas; Pond
95570,GAS,,1.136253595,Volatilization,Oil And Gas; Pond
95571,GAS,,1.043814301,Volatilization,Oil And Gas; Pond
95572,GAS,,1.043106437,Volatilization,Oil And Gas; Pond
95573,GAS,,3.10144639,Volatilization,Oil And Gas; Pond
95574,GAS,,3.423187733,Volatilization,Oil And Gas; Pond
95575,GAS,,1.994791031,Volatilization,Oil And Gas; Pond
95576,GAS,,3.458325624,Volatilization,Oil And Gas; Pond
95577,GAS,,3.458325624,Volatilization,Oil And Gas; Pond
95578,GAS,,3.863881588,Volatilization,Oil And Gas; Pond
95579,GAS,,3.863881588,Volatilization,Oil And Gas; Pond
95580,GAS,,3.859171391,Volatilization,Oil And Gas; Pond
95581,GAS,,3.859171391,Volatilization,Oil And Gas; Pond
95582,GAS,,1.217393279,Volatilization,Oil And Gas; Pond
95583,GAS,,1.205544949,Volatilization,Oil And Gas; Pond
95584,GAS,,1.219728589,Volatilization,Oil And Gas; Pond
95585,GAS,,1.282776713,Volatilization,Oil And Gas; Pond
95586,GAS,,15.76982021,Volatilization,Oil And Gas; Pond
95588,GAS,,1.068065286,Volatilization,Oil And Gas; Pond
95589,GAS,,1.307139397,Volatilization,Oil And Gas; Pond
95590,GAS,,1.273654938,Volatilization,Oil And Gas; Pond
95591,GAS,,1.232344747,Volatilization,Oil And Gas; Pond
95592,GAS,,1.864758253,Volatilization,Oil And Gas; Pond
95593,GAS,,1.799512029,Volatilization,Oil And Gas; Pond
95594,GAS,,8.443090439,Volatilization,Oil And Gas; Pond
95595,GAS,,1.481824636,Volatilization,Oil And Gas; Pond
95596,GAS,,1.337767959,Volatilization,Oil And Gas; Pond
95597,GAS,,1.15373385,Volatilization,Oil And Gas; Pond
95598,GAS,,2.004458904,Volatilization,Oil And Gas; Pond
95599,GAS,,2.700829506,Volatilization,Oil And Gas; Pond
95600,GAS,,1.006105304,Volatilization,Oil And Gas; Pond
95601,GAS,,1.025418997,Volatilization,Oil And Gas; Pond
95602,GAS,,1.0758636,Volatilization,Oil And Gas; Pond
95603,GAS,,1.131920576,Volatilization,Oil And Gas; Pond
95604,GAS,,1.114057779,Volatilization,Oil And Gas; Pond
95605,GAS,,1.029184818,Volatilization,Oil And Gas; Pond
95606,GAS,,1.774936318,Volatilization,Oil And Gas; Pond
95607,GAS,,1.217210412,Volatilization,Oil And Gas; Pond
95608,GAS,,1.019622803,Volatilization,Oil And Gas; Pond
95609,GAS,,1.092813253,Volatilization,Oil And Gas; Pond
95610,GAS,,1.051442266,Volatilization,Oil And Gas; Pond
95611,GAS,,1.189006448,Volatilization,Oil And Gas; Pond
95612,GAS,,1.150737405,Volatilization,Oil And Gas; Pond
95613,GAS,,1.009037375,Volatilization,Oil And Gas; Pond
95614,GAS,,1.080241561,Volatilization,Oil And Gas; Pond
95615,GAS,,1.103088498,Volatilization,Oil And Gas; Pond
95616,GAS,,1.035011888,Volatilization,Oil And Gas; Pond
95617,GAS,,1.177087545,Volatilization,Oil And Gas; Pond
95618,GAS,,1.059104443,Volatilization,Oil And Gas; Pond
95619,GAS,,3.69267869,Volatilization,Oil And Gas; Pond
95620,GAS,,40.78371811,Volatilization,Oil And Gas; Pond
95621,GAS,,4.918670177,Volatilization,Oil And Gas; Pond
95622,GAS,,11.07232857,Volatilization,Oil And Gas; Pond
95623,GAS,,1.111189246,Volatilization,Oil And Gas; Pond
95624,GAS,,1.129824877,Volatilization,Oil And Gas; Pond
95625,GAS,,1.180033684,Volatilization,Oil And Gas; Pond
95626,GAS,,1.546528339,Volatilization,Oil And Gas; Pond
95627,GAS,,1.3561064,Volatilization,Oil And Gas; Pond
95628,GAS,,1.82069838,Volatilization,Oil And Gas; Pond
95629,GAS,,2.25169611,Volatilization,Oil And Gas; Pond
95630,GAS,,13.20177364,Volatilization,Oil And Gas; Pond
95631,GAS,,3.378885031,Volatilization,Oil And Gas; Pond
95632,GAS,,1.67816484,Volatilization,Oil And Gas; Pond
95633,GAS,,4.069223404,Volatilization,Oil And Gas; Pond
95634,GAS,,1.039860129,Volatilization,Oil And Gas; Pond
95635,GAS,,2.648427963,Volatilization,Oil And Gas; Pond
95636,GAS,,1.453308821,Volatilization,Oil And Gas; Pond
95637,GAS,,170.5346527,Volatilization,Oil And Gas; Pond
95638,GAS,,1.979576945,Volatilization,Oil And Gas; Pond
95639,GAS,,1.231962085,Volatilization,Oil And Gas; Pond
95640,GAS,,,Volatilization,Oil And Gas; Pond
95641,GAS,,1.219975352,Volatilization,Oil And Gas; Pond
95642,GAS,,1.129110217,Volatilization,Oil And Gas; Pond
95643,GAS,,1.308566332,Volatilization,Oil And Gas; Pond
95644,GAS,,1.003024459,Volatilization,Oil And Gas; Pond
95645,GAS,,1.977025509,Volatilization,Oil And Gas; Pond
95646,GAS,,1.893952966,Volatilization,Oil And Gas; Pond
95647,GAS,,2.984791279,Volatilization,Oil And Gas; Pond
95648,GAS,,1.295272589,Volatilization,Oil And Gas; Pond
95649,GAS,,6.305804253,Volatilization,Oil And Gas; Pond
95650,GAS,,4.945230961,Volatilization,Oil And Gas; Pond
95651,GAS,,1.079327345,Volatilization,Oil And Gas; Pond
95652,GAS,,1.053037047,Volatilization,Oil And Gas; Pond
95653,GAS,,16.62880135,Volatilization,Oil And Gas; Pond
95654,GAS,,27.14735031,Volatilization,Oil And Gas; Pond
95655,GAS,,1.714490294,Volatilization,Oil And Gas; Pond
95656,GAS,,1.736256003,Volatilization,Oil And Gas; Pond
95657,GAS,,1.325280547,Volatilization,Oil And Gas; Pond
95658,GAS,,19.1997757,Volatilization,Oil And Gas; Pond
95659,GAS,,19.88056374,Volatilization,Oil And Gas; Pond
95660,GAS,,17.32405281,Volatilization,Oil And Gas; Pond
95661,GAS,,6.966218472,Volatilization,Oil And Gas; Pond
95662,GAS,,5.685842037,Volatilization,Oil And Gas; Pond
95663,GAS,,3.109233856,Volatilization,Oil And Gas; Pond
95664,GAS,,7.615453243,Volatilization,Oil And Gas; Pond
95665,GAS,,7.939717293,Volatilization,Oil And Gas; Pond
95666,GAS,,12.02013969,Volatilization,Oil And Gas; Pond
95667,GAS,,2.388934612,Volatilization,Oil And Gas; Pond
95668,GAS,,4.447877407,Volatilization,Oil And Gas; Pond
95669,GAS,,1.856559038,Volatilization,Oil And Gas; Pond
95670,GAS,,1.018836617,Volatilization,Oil And Gas; Pond
95671,GAS,,1,Volatilization,Oil And Gas; Pond
95672,GAS,,1,Volatilization,Oil And Gas; Pond
95673,GAS,,1.001268268,Volatilization,Oil And Gas; Pond
95674,GAS,,1.002333164,Volatilization,Oil And Gas; Pond
95675,GAS,,3.629281282,Volatilization,Oil And Gas; Pond
95676,GAS,,1.021738052,Volatilization,Oil And Gas; Pond
95677,GAS,,1.001246572,Volatilization,Oil And Gas; Pond
95678,GAS,,1,Volatilization,Oil And Gas; Pond
95679,GAS,,26.95805168,Volatilization,Oil And Gas; Pond
95680,GAS,,1.044465542,Volatilization,Oil And Gas; Pond
95681,GAS,,1.002366185,Volatilization,Oil And Gas; Pond
95682,GAS,,1.023814797,Volatilization,Oil And Gas; Pond
95683,GAS,,1.003688335,Volatilization,Oil And Gas; Pond
95684,GAS,,1.041692972,Volatilization,Oil And Gas; Pond
95685,GAS,,1.039302588,Volatilization,Oil And Gas; Pond
95686,GAS,,1.083215475,Volatilization,Oil And Gas; Pond
95687,GAS,,1.059008479,Volatilization,Oil And Gas; Pond
95688,GAS,,1.067268252,Volatilization,Oil And Gas; Pond
95689,GAS,,1.111632586,Volatilization,Oil And Gas; Pond
95690,GAS,,1.048754692,Volatilization,Oil And Gas; Pond
95691,GAS,,1.147223711,Volatilization,Oil And Gas; Pond
95692,GAS,,1.213246346,Volatilization,Oil And Gas; Pond
95693,GAS,,1.164303899,Volatilization,Oil And Gas; Pond
95694,GAS,,1.151408434,Volatilization,Oil And Gas; Pond
95695,GAS,,1.003390431,Volatilization,Oil And Gas; Pond
95696,GAS,,1.005574942,Volatilization,Oil And Gas; Pond
95697,GAS,,1.002593637,Volatilization,Oil And Gas; Pond
95698,GAS,,1.082782149,Volatilization,Oil And Gas; Pond
95699,GAS,,1.135546327,Volatilization,Oil And Gas; Pond
95700,GAS,,1.115770221,Volatilization,Oil And Gas; Pond
95701,GAS,,1.104652643,Volatilization,Oil And Gas; Pond
95702,GAS,,1.276634812,Volatilization,Oil And Gas; Pond
95703,GAS,,1.047051191,Volatilization,Oil And Gas; Pond
95704,GAS,,1,Volatilization,Oil And Gas; Pond
95705,GAS,,1,Volatilization,Oil And Gas; Pond
95706,GAS,,1.016584039,Volatilization,Oil And Gas; Pond
95707,GAS,,1.693819046,Volatilization,Oil And Gas; Pond
95708,GAS,,1.669287801,Volatilization,Oil And Gas; Pond
95709,GAS,,1.697223663,Volatilization,Oil And Gas; Pond
95710,GAS,,1.467233181,Volatilization,Oil And Gas; Pond
95711,GAS,,50.76867676,Volatilization,Oil And Gas; Pond
95712,GAS,,52.5267601,Volatilization,Oil And Gas; Pond
